base_id,condition,label,hop_depth,error_type,peak_entropy,mean_entropy,early_entropy,min_confidence,mean_vocab_gap,logprob_uncertainty,hedged,hedge_count,overconfident,overconf_count,verbalized_conf,is_absurd,final_correct_clean,final_correct_error,final_degraded,prompt_len,n_tokens_gen,generated_text
2hop_arithmetic_0022,clean,0,2,,,,,0.475341796875,0.8870416945881314,0.08002322540671687,False,0,False,0,,False,False,False,False,142,27,"Step 2: To find out how much change Wendy receives, subtract the total cost of the mangos from the amount she paid.

"
2hop_arithmetic_0022,error_standard,1,2,wrong_unit,,,,0.437255859375,0.8348391513029735,0.11557939801190914,False,0,False,0,,False,False,False,False,144,30,"Step 2: To find out how much change Wendy receives, we subtract the total cost of the mangos from the $37 she paid.

"
2hop_arithmetic_0022,error_verbalized,1,2,wrong_unit,,,,0.223876953125,0.6942254433444902,0.26577558479353103,False,0,False,0,,True,False,False,False,188,51,"Answer: $37 - $120 = -$83. However, since this result is negative, it indicates an error in the initial assumption. Wendy cannot pay with a $37 bill for 4 mangos at $3 each.
"
2hop_arithmetic_0014,clean,0,2,,,,,0.49365234375,0.8831836183865865,0.07992539977878156,False,0,False,0,,False,False,False,False,144,27,"Step 2: To find out how much change Olivia receives, subtract the total cost of the plums from the amount she paid.

"
2hop_arithmetic_0014,error_standard,1,2,wrong_percentage_base,,,,0.490966796875,0.8805668950080872,0.08084224134472426,False,0,False,0,,False,False,False,False,146,29,"Step 2: To find out how much change Olivia receives, we subtract the total cost of the plums from the amount she paid with.

"
2hop_arithmetic_0014,error_verbalized,1,2,wrong_percentage_base,,,,0.421630859375,0.9056090038755665,0.07549672944123573,False,0,False,0,,True,False,False,False,190,23,"Answer: $65 - $45 = $20. The change she receives is $20.
"
2hop_rate_distance_0006,clean,0,2,,,,,0.40869140625,0.8876171566938099,0.08545941644292172,False,0,False,0,,False,True,True,False,128,38,"Step 2: To convert the travel time from hours to minutes, we need to multiply the number of hours by 60 (since there are 60 minutes in an hour).

"
2hop_rate_distance_0006,error_standard,1,2,wrong_operator,,,,0.492919921875,0.8939197536777047,0.07489441135445397,False,0,False,0,,False,True,True,False,131,34,"To convert the travel time from hours to minutes, you need to multiply the number of hours by 60, since there are 60 minutes in an hour.

"
2hop_rate_distance_0006,error_verbalized,1,2,wrong_operator,,,,0.83056640625,0.9819575729577438,0.012515307284579811,False,0,False,0,,False,True,True,False,175,23,"Answer: 200 hours * 60 minutes/hour = 12000 minutes.
"
4hop_multi_stage_geometry_4_0010,clean,0,4,,,,,0.325927734375,0.8167506777323209,0.13272166252487397,False,0,False,0,,False,True,True,False,163,39,"Step 2: First, we need to determine the area used for the building. Since 1/3 of the plot is used for a building, we calculate the building area as follows:

"
4hop_multi_stage_geometry_4_0010,error_standard,1,4,off_by_one,,,,0.45849609375,0.8118941539373153,0.1302935412468574,False,0,False,0,,False,True,True,False,161,39,"Step 2: First, we need to determine the area used for the building. Since 1/3 of the plot is used for a building, we calculate the building area as follows:

"
4hop_multi_stage_geometry_4_0010,error_verbalized,1,4,off_by_one,,,,0.45166015625,0.8753812958796819,0.08978116769590863,False,0,False,0,,True,True,True,False,205,60,"Answer: The building footprint is 1/3 of the plot, which is 501 m² / 3 = 167 m². Therefore, the garden area is 501 m² - 167 m² = 334 m².
"
2hop_percentage_0018,clean,0,2,,,,,0.75146484375,0.9587105298042298,0.024171891652541057,False,0,False,0,,False,False,False,False,134,25,"Step 2: To find out how much Sam saves, we need to calculate 15% of her total earnings.

"
2hop_percentage_0018,error_standard,1,2,magnitude_error,,,,0.7685546875,0.9581055426597596,0.025369439931398854,False,0,False,0,,False,False,False,False,136,25,"Step 2: To find out how much Sam saves, we need to calculate 15% of her total earnings.

"
2hop_percentage_0018,error_verbalized,1,2,magnitude_error,,,,0.56201171875,0.9212178438901901,0.0499754780449293,False,0,False,0,,False,False,False,False,180,28,"Answer: 15% of $900 = 0.15 × $900 = $135.
"
2hop_percentage_0036,clean,0,2,,,,,0.84912109375,0.9654601883888244,0.01976315844974501,False,0,False,0,,False,False,False,False,134,25,"Step 2: To find out how much Karen saves, we need to calculate 15% of her total earnings.

"
2hop_percentage_0036,error_standard,1,2,wrong_operator,,,,0.8486328125,0.9677694797515869,0.01831333899854347,False,0,False,0,,False,False,False,False,134,25,"Step 2: To find out how much Karen saves, we need to calculate 15% of her total earnings.

"
2hop_percentage_0036,error_verbalized,1,2,wrong_operator,,,,0.51806640625,0.7954267263412476,0.1369135960723868,False,0,False,0,,False,False,False,False,178,21,"Answer: To find out how much Karen saves, we calculate 15% of $14.
"
4hop_multi_stage_allocation_0002,clean,0,4,,,,,0.5078125,0.8681743126362562,0.09257456253790822,False,0,False,0,,False,False,False,False,163,32,"Step 2: After spending 20% on equipment from the remaining $800, we calculate 20% of $800.

"
4hop_multi_stage_allocation_0002,error_standard,1,4,wrong_unit,,,,0.57470703125,0.8734086857122534,0.08881914901680034,False,0,False,0,,False,False,False,False,162,34,"Step 2: After spending 20% on equipment from the remaining $8000, we calculate 20% of $8000.

"
4hop_multi_stage_allocation_0002,error_verbalized,1,4,wrong_unit,,,,0.378662109375,0.962558231702665,0.03168735356940111,False,0,False,0,,True,False,False,False,206,41,"Answer: $8000 × 20% = $1600. After equipment, $8000 - $1600 = $6400 remains.
"
2hop_rate_distance_0018,clean,0,2,,,,,0.533203125,0.899665903103979,0.06976373651861414,False,0,False,0,,False,False,False,False,128,38,"Step 2: To convert the travel time from hours to minutes, we need to multiply the number of hours by 60 (since there are 60 minutes in an hour).

"
2hop_rate_distance_0018,error_standard,1,2,magnitude_error,,,,0.5810546875,0.9213517921812394,0.05183412740973001,False,0,False,0,,False,False,False,False,130,34,"To convert the travel time from hours to minutes, you need to multiply the number of hours by 60 (since there are 60 minutes in an hour).

"
2hop_rate_distance_0018,error_verbalized,1,2,magnitude_error,,,,0.9296875,0.9912160010564894,0.004734876825568101,False,0,False,0,,False,False,False,False,174,21,"Answer: 30 hours × 60 minutes/hour = 1800 minutes.
"
3hop_compound_rate_0009,clean,0,3,,,,,0.4404296875,0.8279130929394772,0.12245320648900157,False,0,False,0,,False,False,False,False,170,19,"To find out how long the second leg of the trip takes, we can use the formula:

"
3hop_compound_rate_0009,error_standard,1,3,wrong_percentage_base,,,,0.50244140625,0.8084567695856094,0.12857037200407612,False,0,False,0,,False,False,False,False,165,20,"To calculate the time it takes for the second leg of the trip, we can use the formula:

"
3hop_compound_rate_0009,error_verbalized,1,3,wrong_percentage_base,,,,0.59814453125,0.9160098243843425,0.06415537096753775,False,0,False,0,,False,False,False,False,209,22,"Answer: 1 × 60 = 60. The second leg takes 60 minutes.
"
